# S0 CLI 레퍼런스 — 파일별 최상위 선언 수
# 문법 3dea6df · tree-sitter 0.26.12
# 쿼리 crates/pal-extract/queries/kotlin/top-level.scm
path	parse	declarations
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/organization/service/impl/OrganizationServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/annotation/RequiresIntegratedPermission.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/aspect/IntegratedPermissionCheckAspect.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/aspect/PermissionCheckAspect.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/CaffeinePermissionCache.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/PermissionCacheConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/PermissionCacheController.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/PermissionCacheEventListener.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/UserPermissionCacheService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/dto/CacheHealthDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/dto/CacheStatsDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/cache/dto/UserPermissionsDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/controller/PermissionController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/PermitResourceTarget.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/ResourcePermissionMapping.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/RolePermission.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/RolePermissionMapping.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/db/ResourcePermissionMappingTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/db/RolePermissionMappingTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/db/RolePermissionTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/dto/PermissionMapper.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/dto/PermissionRequest.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/model/dto/PermissionResponse.kt	ok	9
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/repository/ResourcePermissionMappingRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/repository/RolePermissionMappingRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/repository/RolePermissionRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/repository/impl/ResourcePermissionMappingDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/repository/impl/RolePermissionDslRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/repository/impl/RolePermissionMappingDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/service/PermissionCheckerService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/service/PermissionService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/service/impl/PermissionServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/permission/util/SecurityContextHelper.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rbac/annotation/HasFeaturePermission.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rbac/annotation/HasResourcePermission.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rbac/annotation/RequiresPermissions.kt	fail	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rbac/exception/PermissionDeniedException.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rbac/model/SubjectType.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rbac/service/PermissionChecker.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/EngineApiClient.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/req/BxCmdProcessDefinition.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/req/FindLogFilterDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ActivityInstanceInfoDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ActivityLogResponseDto.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ActivitySummaryResponseDto.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ActivityVariableResponseDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/BoxwoodEngineResponseDto.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/DailyStatisticsDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ProcessInstanceInfoResponseDto.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ProcessStatisticsDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ProcessingLogResponseDto.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/engine/dto/res/ServiceTaskStatisticsDto.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/rest/client/util/RestClientResponseUtils.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/controller/RoleGroupController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/model/RoleGroup.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/model/RoleGroupMembership.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/model/db/RoleGroupMembershipTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/model/db/RoleGroupTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/model/dto/RoleGroupDto.kt	ok	14
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/model/dto/RoleGroupMapper.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/repository/RoleGroupMembershipRepository.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/repository/RoleGroupRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/repository/impl/RoleGroupDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/repository/impl/RoleGroupMembershipDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/service/RoleGroupService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/service/impl/RoleGroupServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/role/tracking/RoleChangeTrackingProvider.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/cache/TenantDatabaseCache.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/config/TenantConfig.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/controller/SecurityEventController.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/controller/TenantAdminController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/database/DatabaseDialect.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/database/DatabaseDialectFactory.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/domain/AdminRole.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/domain/SecurityEventResult.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/domain/SecurityEventType.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/domain/TenantState.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/domain/admin/model/data/TenantAdminData.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/domain/admin/model/data/TenantAdminRoleData.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/controller/I18nMessageController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/controller/LocaleMapController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/model/db/LocaleMapTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/model/db/MessageResourceHistoryTable.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/model/db/MessageResourceTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/model/dto/LocaleMapDto.kt	ok	5
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/model/dto/MessageResourceDto.kt	ok	24
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/repository/impl/LocaleMapDslRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/repository/impl/MessageResourceDslRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/repository/impl/MessageResourceHistoryDslRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/service/LocaleMapService.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/service/MessageResourceService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/tracking/I18nMessageChangeTrackingProvider.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/util/ExcelMessageExporter.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/i18n/util/ExcelMessageParser.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/metrics/TenantConnectionMetrics.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/model/SecurityEventEntity.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/model/dto/request/ForceLogoutRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/model/dto/request/TenantStateChangeRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/model/dto/response/ForceLogoutResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/model/dto/response/TenantInfoResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/model/dto/response/TenantListResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/model/dto/response/TenantStateChangeResponse.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/repository/AuditLogDslRepository.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/repository/BoxwoodTenantRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/repository/SecurityEventRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/repository/TenantAdminRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/repository/TenantAdminRoleRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/repository/TenantConfigRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/repository/impl/SecurityEventDslRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/FlywayProvisioningService.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/SecurityEventService.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/TenantAdminService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/TenantBootstrapService.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/TenantConfigService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/TenantProvisioningService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/TenantSchemaUpgrader.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/service/TenantStateService.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/table/AuditLogTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/table/BoxwoodTenantTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/table/SecurityEventTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/table/TenantAdminRoleTable.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/table/TenantAdminTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/table/TenantConfigTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/shared/validator/TenantValidator.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/controller/DailyUsageStatisticsController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/model/db/DailyUsageStatisticsTable.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/model/dto/DailyBatchData.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/model/dto/DailyProcessDetail.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/model/dto/DailyServiceTaskSummary.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/model/dto/DailyTriggerDetail.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/model/dto/DailyUsageStatisticsDto.kt	ok	4
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/model/dto/DailyUsageStatisticsRow.kt	ok	3
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/repository/DailyUsageStatisticsRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/repository/impl/DailyUsageStatisticsDslRepository.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/scheduler/DailyStatisticsJob.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/service/DailyUsageStatisticsBatchService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/service/DailyUsageStatisticsQueryService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/service/impl/DailyUsageStatisticsBatchServiceImpl.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/statistics/automation/service/impl/DailyUsageStatisticsQueryServiceImpl.kt	ok	2
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/controller/TenantUserController.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/model/TenantUser.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/model/db/TenantUserTable.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/model/dto/TenantUserDetailResponse.kt	ok	6
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/model/req/ResetPasswordRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/model/req/TenantUserFindParameters.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/model/req/UpdateUserProfileRequest.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/repository/TenantUserRepository.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/repository/impl/TenantUserDslRepository.kt	fail	0
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/service/TenantUserService.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/service/UserInitialPasswordPolicy.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/service/UserPasswordResetPolicy.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/service/impl/TenantUserServiceImpl.kt	ok	1
portal-backend/src/main/kotlin/kr/co/ecoletree/boxwood/user/service/impl/UserPasswordPolicyService.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/PasswordEncoderTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/admin/controller/TenantAdminAuthControllerTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/admin/service/impl/TenantAdminAuthServiceImplTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/core/service/RtrServiceTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/jwt/JwtTokenServiceClaimsMinimizationTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/service/DwpTokenHashServiceTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/service/RateLimitServiceTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/service/SessionManagementServiceTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/systempat/filter/SystemPatAuthenticationFilterTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/systempat/model/SystemPatScopeTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/systempat/model/SystemPersonalAccessTokenTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/systempat/service/SystemPatServiceImplTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/auth/systempat/service/SystemPatUserResolverTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/automation/connector/OpenApiSchemaServiceTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/automation/servicetask/ServiceTaskFieldsTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/config/CorsPropertiesTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/config/DwpValidationPropertiesTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/config/JwtPropertiesTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/config/MongoConnectionTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/config/RateLimitPropertiesTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/config/TenantAllowedStatesTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/config/TransactionManagerIntegrationTest.kt	ok	2
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/controller/LLMTaskControllerTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/controller/LLMTaskSSEControllerTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/ClaudeClientTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMClientFactoryTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMClientTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMProviderConfigTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/llm/LLMProviderTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/BoxwoodMcpToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPAuditLoggerTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolContextTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolExecutorTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolRegistryTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/MCPToolResultTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/core/ToolCategoryTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/context/GetProcessInfoToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/context/GetProcessVariablesToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/form/FillFormFieldToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/form/ValidateFormToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/task/CompleteTaskToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/task/GetTaskHistoryToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/infrastructure/mcp/tools/task/SaveDraftToolTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/integration/LLMTaskIntegrationTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/integration/SSEStreamingIntegrationTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/ChatMessageTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/LLMConversationTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/LLMTaskMetadataTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/model/domain/LLMTaskTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/request/RequestDtoTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/model/dto/response/ResponseDtoTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/scheduler/ConversationCleanupJobTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/service/ConversationServiceTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/service/LLMChatServiceTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/service/LLMTaskServiceTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/service/impl/LLMChatServiceImplTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/service/impl/LLMChatServiceToolUseTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/llmtask/service/impl/LLMTaskServiceImplTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/notification/service/NotificationServiceTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/permission/aspect/IntegratedPermissionCheckAspectTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/permission/aspect/IntegratedPermissionControllerIntegrationTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/portal/BoxwoodPortalKotlinApplicationTests.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/shared/domain/SecurityEventResultTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/shared/domain/SecurityEventTypeTest.kt	ok	1
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/shared/service/SecurityEventServiceTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/shared/service/TenantStateServiceTest.kt	ok	0
portal-backend/src/test/kotlin/kr/co/ecoletree/boxwood/statistics/automation/DailyUsageStatisticsBatchServiceTest.kt	ok	2
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/BoxwoodPortalApplication.kt	ok	2
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/aatask/controller/AATaskController.kt	ok	1
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/aatask/model/dto/AATaskDtos.kt	ok	14
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/config/AccountSecurityProperties.kt	ok	3
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/config/RtrProperties.kt	ok	2
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/domain/AuthUser.kt	ok	1
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/domain/Token.kt	ok	4
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Requests.kt	ok	2
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Responses.kt	ok	5
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/AuthenticationService.kt	ok	1
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/CleanupSchedulerService.kt	ok	1
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/RtrService.kt	ok	2
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/SessionManagementService.kt	ok	2
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/TokenStorageService.kt	ok	1
portal-backend-aa-task/src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/AuthenticationServiceImpl.kt	ok	1
